cod_IBGE,Município__SINISA,Município__IBGE,Macrorregião__SINISA,Macrorregião__IBGE,UF__SINISA,UF__IBGE
4323507,Vista Alegre,Vista Alegre,Sul,Sul,RS,Rio Grande do Sul
4323606,Vista Alegre do Prata,Vista Alegre do Prata,Sul,Sul,RS,Rio Grande do Sul
4323705,Vista Gaúcha,Vista Gaúcha,Sul,Sul,RS,Rio Grande do Sul
4323754,Vitória das Missões,Vitória das Missões,Sul,Sul,RS,Rio Grande do Sul
4323770,Westfália,Westfália,Sul,Sul,RS,Rio Grande do Sul
4323804,Xangri-lá,Xangri-lá,Sul,Sul,RS,Rio Grande do Sul
5000203,Água Clara,Água Clara,Centro-Oeste,Centro-Oeste,MS,Mato Grosso do Sul
5000252,Alcinópolis,Alcinópolis,Centro-Oeste,Centro-Oeste,MS,Mato Grosso do Sul
5000609,Amambai,Amambai,Centro-Oeste,Centro-Oeste,MS,Mato Grosso do Sul
5000708,Anastácio,Anastácio,Centro-Oeste,Centro-Oeste,MS,Mato Grosso do Sul
5000807,Anaurilândia,Anaurilândia,Centro-Oeste,Centro-Oeste,MS,Mato Grosso do Sul
5000856,Angélica,Angélica,Centro-Oeste,Centro-Oeste,MS,Mato Grosso do Sul
5000906,Antônio João,Antônio João,Centro-Oeste,Centro-Oeste,MS,Mato Grosso do Sul
5001003,Aparecida do Taboado,Aparecida do Taboado,Centro-Oeste,Centro-Oeste,MS,Mato Grosso do Sul
5001102,Aquidauana,Aquidauana,Centro-Oeste,Centro-Oeste,MS,Mato Grosso do Sul
5001243,Aral Moreira,Aral Moreira,Centro-Oeste,Centro-Oeste,MS,Mato Grosso do Sul
5001508,Bandeirantes,Bandeirantes,Centro-Oeste,Centro-Oeste,MS,Mato Grosso do Sul
5001904,Bataguassu,Bataguassu,Centro-Oeste,Centro-Oeste,MS,Mato Grosso do Sul
5002001,Batayporã,Batayporã,Centro-Oeste,Centro-Oeste,MS,Mato Grosso do Sul
5002100,Bela Vista,Bela Vista,Centro-Oeste,Centro-Oeste,MS,Mato Grosso do Sul
5002159,Bodoquena,Bodoquena,Centro-Oeste,Centro-Oeste,MS,Mato Grosso do Sul
5002209,Bonito,Bonito,Centro-Oeste,Centro-Oeste,MS,Mato Grosso do Sul
5002308,Brasilândia,Brasilândia,Centro-Oeste,Centro-Oeste,MS,Mato Grosso do Sul
5002407,Caarapó,Caarapó,Centro-Oeste,Centro-Oeste,MS,Mato Grosso do Sul
5002605,Camapuã,Camapuã,Centro-Oeste,Centro-Oeste,MS,Mato Grosso do Sul
5002704,Campo Grande,Campo Grande,Centro-Oeste,Centro-Oeste,MS,Mato Grosso do Sul
5002803,Caracol,Caracol,Centro-Oeste,Centro-Oeste,MS,Mato Grosso do Sul
5002951,Chapadão do Sul,Chapadão do Sul,Centro-Oeste,Centro-Oeste,MS,Mato Grosso do Sul
5003108,Corguinho,Corguinho,Centro-Oeste,Centro-Oeste,MS,Mato Grosso do Sul
5003157,Coronel Sapucaia,Coronel Sapucaia,Centro-Oeste,Centro-Oeste,MS,Mato Grosso do Sul
5003207,Corumbá,Corumbá,Centro-Oeste,Centro-Oeste,MS,Mato Grosso do Sul
5003256,Costa Rica,Costa Rica,Centro-Oeste,Centro-Oeste,MS,Mato Grosso do Sul
5003306,Coxim,Coxim,Centro-Oeste,Centro-Oeste,MS,Mato Grosso do Sul
5003454,Deodápolis,Deodápolis,Centro-Oeste,Centro-Oeste,MS,Mato Grosso do Sul
5003488,Dois Irmãos do Buriti,Dois Irmãos do Buriti,Centro-Oeste,Centro-Oeste,MS,Mato Grosso do Sul
5003504,Douradina,Douradina,Centro-Oeste,Centro-Oeste,MS,Mato Grosso do Sul
5003702,Dourados,Dourados,Centro-Oeste,Centro-Oeste,MS,Mato Grosso do Sul
5003751,Eldorado,Eldorado,Centro-Oeste,Centro-Oeste,MS,Mato Grosso do Sul
5003801,Fátima do Sul,Fátima do Sul,Centro-Oeste,Centro-Oeste,MS,Mato Grosso do Sul
5003900,Figueirão,Figueirão,Centro-Oeste,Centro-Oeste,MS,Mato Grosso do Sul
5004007,Glória de Dourados,Glória de Dourados,Centro-Oeste,Centro-Oeste,MS,Mato Grosso do Sul
5004106,Guia Lopes da Laguna,Guia Lopes da Laguna,Centro-Oeste,Centro-Oeste,MS,Mato Grosso do Sul
5004304,Iguatemi,Iguatemi,Centro-Oeste,Centro-Oeste,MS,Mato Grosso do Sul
5004403,Inocência,Inocência,Centro-Oeste,Centro-Oeste,MS,Mato Grosso do Sul
5004502,Itaporã,Itaporã,Centro-Oeste,Centro-Oeste,MS,Mato Grosso do Sul
5004601,Itaquiraí,Itaquiraí,Centro-Oeste,Centro-Oeste,MS,Mato Grosso do Sul
5004700,Ivinhema,Ivinhema,Centro-Oeste,Centro-Oeste,MS,Mato Grosso do Sul
5004809,Japorã,Japorã,Centro-Oeste,Centro-Oeste,MS,Mato Grosso do Sul
5004908,Jaraguari,Jaraguari,Centro-Oeste,Centro-Oeste,MS,Mato Grosso do Sul
5005004,Jardim,Jardim,Centro-Oeste,Centro-Oeste,MS,Mato Grosso do Sul
5005103,Jateí,Jateí,Centro-Oeste,Centro-Oeste,MS,Mato Grosso do Sul
5005152,Juti,Juti,Centro-Oeste,Centro-Oeste,MS,Mato Grosso do Sul
5005202,Ladário,Ladário,Centro-Oeste,Centro-Oeste,MS,Mato Grosso do Sul
5005251,Laguna Carapã,Laguna Carapã,Centro-Oeste,Centro-Oeste,MS,Mato Grosso do Sul
5005400,Maracaju,Maracaju,Centro-Oeste,Centro-Oeste,MS,Mato Grosso do Sul
5005608,Miranda,Miranda,Centro-Oeste,Centro-Oeste,MS,Mato Grosso do Sul
5005681,Mundo Novo,Mundo Novo,Centro-Oeste,Centro-Oeste,MS,Mato Grosso do Sul
5005707,Naviraí,Naviraí,Centro-Oeste,Centro-Oeste,MS,Mato Grosso do Sul
5005806,Nioaque,Nioaque,Centro-Oeste,Centro-Oeste,MS,Mato Grosso do Sul
5006002,Nova Alvorada do Sul,Nova Alvorada do Sul,Centro-Oeste,Centro-Oeste,MS,Mato Grosso do Sul
5006200,Nova Andradina,Nova Andradina,Centro-Oeste,Centro-Oeste,MS,Mato Grosso do Sul
5006259,Novo Horizonte do Sul,Novo Horizonte do Sul,Centro-Oeste,Centro-Oeste,MS,Mato Grosso do Sul
5006275,Paraíso das Águas,Paraíso das Águas,Centro-Oeste,Centro-Oeste,MS,Mato Grosso do Sul
5006309,Paranaíba,Paranaíba,Centro-Oeste,Centro-Oeste,MS,Mato Grosso do Sul
5006358,Paranhos,Paranhos,Centro-Oeste,Centro-Oeste,MS,Mato Grosso do Sul
5006408,Pedro Gomes,Pedro Gomes,Centro-Oeste,Centro-Oeste,MS,Mato Grosso do Sul
5006606,Ponta Porã,Ponta Porã,Centro-Oeste,Centro-Oeste,MS,Mato Grosso do Sul
5006903,Porto Murtinho,Porto Murtinho,Centro-Oeste,Centro-Oeste,MS,Mato Grosso do Sul
5007109,Ribas do Rio Pardo,Ribas do Rio Pardo,Centro-Oeste,Centro-Oeste,MS,Mato Grosso do Sul
5007208,Rio Brilhante,Rio Brilhante,Centro-Oeste,Centro-Oeste,MS,Mato Grosso do Sul
5007307,Rio Negro,Rio Negro,Centro-Oeste,Centro-Oeste,MS,Mato Grosso do Sul
5007406,Rio Verde de Mato Grosso,Rio Verde de Mato Grosso,Centro-Oeste,Centro-Oeste,MS,Mato Grosso do Sul
5007554,Santa Rita do Pardo,Santa Rita do Pardo,Centro-Oeste,Centro-Oeste,MS,Mato Grosso do Sul
5007695,São Gabriel do Oeste,São Gabriel do Oeste,Centro-Oeste,Centro-Oeste,MS,Mato Grosso do Sul
5007703,Sete Quedas,Sete Quedas,Centro-Oeste,Centro-Oeste,MS,Mato Grosso do Sul
5007802,Selvíria,Selvíria,Centro-Oeste,Centro-Oeste,MS,Mato Grosso do Sul
5007901,Sidrolândia,Sidrolândia,Centro-Oeste,Centro-Oeste,MS,Mato Grosso do Sul
5007935,Sonora,Sonora,Centro-Oeste,Centro-Oeste,MS,Mato Grosso do Sul
5007950,Tacuru,Tacuru,Centro-Oeste,Centro-Oeste,MS,Mato Grosso do Sul
5007976,Taquarussu,Taquarussu,Centro-Oeste,Centro-Oeste,MS,Mato Grosso do Sul
5008008,Terenos,Terenos,Centro-Oeste,Centro-Oeste,MS,Mato Grosso do Sul
5008305,Três Lagoas,Três Lagoas,Centro-Oeste,Centro-Oeste,MS,Mato Grosso do Sul
5008404,Vicentina,Vicentina,Centro-Oeste,Centro-Oeste,MS,Mato Grosso do Sul
5100201,Água Boa,Água Boa,Centro-Oeste,Centro-Oeste,MT,Mato Grosso
5100250,Alta Floresta,Alta Floresta,Centro-Oeste,Centro-Oeste,MT,Mato Grosso
5100300,Alto Araguaia,Alto Araguaia,Centro-Oeste,Centro-Oeste,MT,Mato Grosso
5100359,Alto Boa Vista,Alto Boa Vista,Centro-Oeste,Centro-Oeste,MT,Mato Grosso
5100409,Alto Garças,Alto Garças,Centro-Oeste,Centro-Oeste,MT,Mato Grosso
5100508,Alto Paraguai,Alto Paraguai,Centro-Oeste,Centro-Oeste,MT,Mato Grosso
5100607,Alto Taquari,Alto Taquari,Centro-Oeste,Centro-Oeste,MT,Mato Grosso
5100805,Apiacás,Apiacás,Centro-Oeste,Centro-Oeste,MT,Mato Grosso
5101001,Araguaiana,Araguaiana,Centro-Oeste,Centro-Oeste,MT,Mato Grosso
5101209,Araguainha,Araguainha,Centro-Oeste,Centro-Oeste,MT,Mato Grosso
5101258,Araputanga,Araputanga,Centro-Oeste,Centro-Oeste,MT,Mato Grosso
5101308,Arenápolis,Arenápolis,Centro-Oeste,Centro-Oeste,MT,Mato Grosso
5101407,Aripuanã,Aripuanã,Centro-Oeste,Centro-Oeste,MT,Mato Grosso
5101704,Barra do Bugres,Barra do Bugres,Centro-Oeste,Centro-Oeste,MT,Mato Grosso
5101803,Barra do Garças,Barra do Garças,Centro-Oeste,Centro-Oeste,MT,Mato Grosso
5101902,Brasnorte,Brasnorte,Centro-Oeste,Centro-Oeste,MT,Mato Grosso
5102504,Cáceres,Cáceres,Centro-Oeste,Centro-Oeste,MT,Mato Grosso
5102603,Campinápolis,Campinápolis,Centro-Oeste,Centro-Oeste,MT,Mato Grosso
5102637,Campo Novo do Parecis,Campo Novo do Parecis,Centro-Oeste,Centro-Oeste,MT,Mato Grosso
5102678,Campo Verde,Campo Verde,Centro-Oeste,Centro-Oeste,MT,Mato Grosso
5102686,Campos de Júlio,Campos de Júlio,Centro-Oeste,Centro-Oeste,MT,Mato Grosso
5102694,Canabrava do Norte,Canabrava do Norte,Centro-Oeste,Centro-Oeste,MT,Mato Grosso
5102702,Canarana,Canarana,Centro-Oeste,Centro-Oeste,MT,Mato Grosso
5102793,Carlinda,Carlinda,Centro-Oeste,Centro-Oeste,MT,Mato Grosso
5102850,Castanheira,Castanheira,Centro-Oeste,Centro-Oeste,MT,Mato Grosso
5103056,Cláudia,Cláudia,Centro-Oeste,Centro-Oeste,MT,Mato Grosso
5103106,Cocalinho,Cocalinho,Centro-Oeste,Centro-Oeste,MT,Mato Grosso
5103205,Colíder,Colíder,Centro-Oeste,Centro-Oeste,MT,Mato Grosso
5103254,Colniza,Colniza,Centro-Oeste,Centro-Oeste,MT,Mato Grosso
5103304,Comodoro,Comodoro,Centro-Oeste,Centro-Oeste,MT,Mato Grosso
5103353,Confresa,Confresa,Centro-Oeste,Centro-Oeste,MT,Mato Grosso
5103361,Conquista D Oeste,Conquista D'Oeste,Centro-Oeste,Centro-Oeste,MT,Mato Grosso
5103379,Cotriguaçu,Cotriguaçu,Centro-Oeste,Centro-Oeste,MT,Mato Grosso
5103403,Cuiabá,Cuiabá,Centro-Oeste,Centro-Oeste,MT,Mato Grosso
5103437,Curvelândia,Curvelândia,Centro-Oeste,Centro-Oeste,MT,Mato Grosso
5103452,Denise,Denise,Centro-Oeste,Centro-Oeste,MT,Mato Grosso
5103502,Diamantino,Diamantino,Centro-Oeste,Centro-Oeste,MT,Mato Grosso
5103601,Dom Aquino,Dom Aquino,Centro-Oeste,Centro-Oeste,MT,Mato Grosso
5103700,Feliz Natal,Feliz Natal,Centro-Oeste,Centro-Oeste,MT,Mato Grosso
5103957,Glória D Oeste,Glória D'Oeste,Centro-Oeste,Centro-Oeste,MT,Mato Grosso
5104104,Guarantã do Norte,Guarantã do Norte,Centro-Oeste,Centro-Oeste,MT,Mato Grosso
5104203,Guiratinga,Guiratinga,Centro-Oeste,Centro-Oeste,MT,Mato Grosso
5104526,Ipiranga do Norte,Ipiranga do Norte,Centro-Oeste,Centro-Oeste,MT,Mato Grosso
5104542,Itanhangá,Itanhangá,Centro-Oeste,Centro-Oeste,MT,Mato Grosso
5104559,Itaúba,Itaúba,Centro-Oeste,Centro-Oeste,MT,Mato Grosso
5104609,Itiquira,Itiquira,Centro-Oeste,Centro-Oeste,MT,Mato Grosso
5104807,Jaciara,Jaciara,Centro-Oeste,Centro-Oeste,MT,Mato Grosso
5104906,Jangada,Jangada,Centro-Oeste,Centro-Oeste,MT,Mato Grosso
5105002,Jauru,Jauru,Centro-Oeste,Centro-Oeste,MT,Mato Grosso
5105101,Juara,Juara,Centro-Oeste,Centro-Oeste,MT,Mato Grosso
5105150,Juína,Juína,Centro-Oeste,Centro-Oeste,MT,Mato Grosso
5105176,Juruena,Juruena,Centro-Oeste,Centro-Oeste,MT,Mato Grosso
5105200,Juscimeira,Juscimeira,Centro-Oeste,Centro-Oeste,MT,Mato Grosso
5105234,Lambari D Oeste,Lambari D'Oeste,Centro-Oeste,Centro-Oeste,MT,Mato Grosso
5105259,Lucas do Rio Verde,Lucas do Rio Verde,Centro-Oeste,Centro-Oeste,MT,Mato Grosso
5105309,Luciara,Luciara,Centro-Oeste,Centro-Oeste,MT,Mato Grosso
5105507,Vila Bela da Santíssima Trindade,Vila Bela da Santíssima Trindade,Centro-Oeste,Centro-Oeste,MT,Mato Grosso
5105580,Marcelândia,Marcelândia,Centro-Oeste,Centro-Oeste,MT,Mato Grosso
5105606,Matupá,Matupá,Centro-Oeste,Centro-Oeste,MT,Mato Grosso
5105622,Mirassol D Oeste,Mirassol d'Oeste,Centro-Oeste,Centro-Oeste,MT,Mato Grosso
5105903,Nobres,Nobres,Centro-Oeste,Centro-Oeste,MT,Mato Grosso
5106000,Nortelândia,Nortelândia,Centro-Oeste,Centro-Oeste,MT,Mato Grosso
5106109,Nossa Senhora do Livramento,Nossa Senhora do Livramento,Centro-Oeste,Centro-Oeste,MT,Mato Grosso
5106158,Nova Bandeirantes,Nova Bandeirantes,Centro-Oeste,Centro-Oeste,MT,Mato Grosso
5106182,Nova Lacerda,Nova Lacerda,Centro-Oeste,Centro-Oeste,MT,Mato Grosso
5106208,Nova Brasilândia,Nova Brasilândia,Centro-Oeste,Centro-Oeste,MT,Mato Grosso
5106216,Nova Canaã do Norte,Nova Canaã do Norte,Centro-Oeste,Centro-Oeste,MT,Mato Grosso
5106224,Nova Mutum,Nova Mutum,Centro-Oeste,Centro-Oeste,MT,Mato Grosso
5106232,Nova Olímpia,Nova Olímpia,Centro-Oeste,Centro-Oeste,MT,Mato Grosso
5106240,Nova Ubiratã,Nova Ubiratã,Centro-Oeste,Centro-Oeste,MT,Mato Grosso
5106257,Nova Xavantina,Nova Xavantina,Centro-Oeste,Centro-Oeste,MT,Mato Grosso
5106265,Novo Mundo,Novo Mundo,Centro-Oeste,Centro-Oeste,MT,Mato Grosso
5106273,Novo Horizonte do Norte,Novo Horizonte do Norte,Centro-Oeste,Centro-Oeste,MT,Mato Grosso
5106281,Novo São Joaquim,Novo São Joaquim,Centro-Oeste,Centro-Oeste,MT,Mato Grosso
5106299,Paranaíta,Paranaíta,Centro-Oeste,Centro-Oeste,MT,Mato Grosso
5106307,Paranatinga,Paranatinga,Centro-Oeste,Centro-Oeste,MT,Mato Grosso
5106315,Novo Santo Antônio,Novo Santo Antônio,Centro-Oeste,Centro-Oeste,MT,Mato Grosso
5106372,Pedra Preta,Pedra Preta,Centro-Oeste,Centro-Oeste,MT,Mato Grosso
5106422,Peixoto de Azevedo,Peixoto de Azevedo,Centro-Oeste,Centro-Oeste,MT,Mato Grosso
5106505,Poconé,Poconé,Centro-Oeste,Centro-Oeste,MT,Mato Grosso
5106653,Pontal do Araguaia,Pontal do Araguaia,Centro-Oeste,Centro-Oeste,MT,Mato Grosso
5106703,Ponte Branca,Ponte Branca,Centro-Oeste,Centro-Oeste,MT,Mato Grosso
5106752,Pontes e Lacerda,Pontes e Lacerda,Centro-Oeste,Centro-Oeste,MT,Mato Grosso
5106778,Porto Alegre do Norte,Porto Alegre do Norte,Centro-Oeste,Centro-Oeste,MT,Mato Grosso
5106802,Porto dos Gaúchos,Porto dos Gaúchos,Centro-Oeste,Centro-Oeste,MT,Mato Grosso
5106828,Porto Esperidião,Porto Esperidião,Centro-Oeste,Centro-Oeste,MT,Mato Grosso
5106851,Porto Estrela,Porto Estrela,Centro-Oeste,Centro-Oeste,MT,Mato Grosso
5107008,Poxoréu,Poxoréu,Centro-Oeste,Centro-Oeste,MT,Mato Grosso
5107040,Primavera do Leste,Primavera do Leste,Centro-Oeste,Centro-Oeste,MT,Mato Grosso
5107065,Querência,Querência,Centro-Oeste,Centro-Oeste,MT,Mato Grosso
5107107,São José dos Quatro Marcos,São José dos Quatro Marcos,Centro-Oeste,Centro-Oeste,MT,Mato Grosso
5107156,Reserva do Cabaçal,Reserva do Cabaçal,Centro-Oeste,Centro-Oeste,MT,Mato Grosso
5107198,Ribeirãozinho,Ribeirãozinho,Centro-Oeste,Centro-Oeste,MT,Mato Grosso
5107206,Rio Branco,Rio Branco,Centro-Oeste,Centro-Oeste,MT,Mato Grosso
5107248,Santa Carmem,Santa Carmem,Centro-Oeste,Centro-Oeste,MT,Mato Grosso
5107263,Santo Afonso,Santo Afonso,Centro-Oeste,Centro-Oeste,MT,Mato Grosso
5107297,São José do Povo,São José do Povo,Centro-Oeste,Centro-Oeste,MT,Mato Grosso
5107305,São José do Rio Claro,São José do Rio Claro,Centro-Oeste,Centro-Oeste,MT,Mato Grosso
5107404,São Pedro da Cipa,São Pedro da Cipa,Centro-Oeste,Centro-Oeste,MT,Mato Grosso
5107578,Rondolândia,Rondolândia,Centro-Oeste,Centro-Oeste,MT,Mato Grosso
5107602,Rondonópolis,Rondonópolis,Centro-Oeste,Centro-Oeste,MT,Mato Grosso
5107743,Santa Cruz do Xingu,Santa Cruz do Xingu,Centro-Oeste,Centro-Oeste,MT,Mato Grosso
5107750,Salto do Céu,Salto do Céu,Centro-Oeste,Centro-Oeste,MT,Mato Grosso
5107768,Santa Rita do Trivelato,Santa Rita do Trivelato,Centro-Oeste,Centro-Oeste,MT,Mato Grosso
5107776,Santa Terezinha,Santa Terezinha,Centro-Oeste,Centro-Oeste,MT,Mato Grosso
5107859,São Félix do Araguaia,São Félix do Araguaia,Centro-Oeste,Centro-Oeste,MT,Mato Grosso
5107875,Sapezal,Sapezal,Centro-Oeste,Centro-Oeste,MT,Mato Grosso
5107883,Serra Nova Dourada,Serra Nova Dourada,Centro-Oeste,Centro-Oeste,MT,Mato Grosso
5107909,Sinop,Sinop,Centro-Oeste,Centro-Oeste,MT,Mato Grosso
5107925,Sorriso,Sorriso,Centro-Oeste,Centro-Oeste,MT,Mato Grosso
5107941,Tabaporã,Tabaporã,Centro-Oeste,Centro-Oeste,MT,Mato Grosso
5107958,Tangará da Serra,Tangará da Serra,Centro-Oeste,Centro-Oeste,MT,Mato Grosso
5108006,Tapurah,Tapurah,Centro-Oeste,Centro-Oeste,MT,Mato Grosso
5108055,Terra Nova do Norte,Terra Nova do Norte,Centro-Oeste,Centro-Oeste,MT,Mato Grosso
5108303,União do Sul,União do Sul,Centro-Oeste,Centro-Oeste,MT,Mato Grosso
5108352,Vale de São Domingos,Vale de São Domingos,Centro-Oeste,Centro-Oeste,MT,Mato Grosso
5108402,Várzea Grande,Várzea Grande,Centro-Oeste,Centro-Oeste,MT,Mato Grosso
5108501,Vera,Vera,Centro-Oeste,Centro-Oeste,MT,Mato Grosso
5108600,Vila Rica,Vila Rica,Centro-Oeste,Centro-Oeste,MT,Mato Grosso
5108808,Nova Guarita,Nova Guarita,Centro-Oeste,Centro-Oeste,MT,Mato Grosso
5108857,Nova Marilândia,Nova Marilândia,Centro-Oeste,Centro-Oeste,MT,Mato Grosso
5108907,Nova Maringá,Nova Maringá,Centro-Oeste,Centro-Oeste,MT,Mato Grosso
5200050,Abadia de Goiás,Abadia de Goiás,Centro-Oeste,Centro-Oeste,GO,Goiás
5200100,Abadiânia,Abadiânia,Centro-Oeste,Centro-Oeste,GO,Goiás
5200134,Acreúna,Acreúna,Centro-Oeste,Centro-Oeste,GO,Goiás
5200159,Adelândia,Adelândia,Centro-Oeste,Centro-Oeste,GO,Goiás
5200175,Água Fria de Goiás,Água Fria de Goiás,Centro-Oeste,Centro-Oeste,GO,Goiás
5200209,Água Limpa,Água Limpa,Centro-Oeste,Centro-Oeste,GO,Goiás
5200258,Águas Lindas de Goiás,Águas Lindas de Goiás,Centro-Oeste,Centro-Oeste,GO,Goiás
5200308,Alexânia,Alexânia,Centro-Oeste,Centro-Oeste,GO,Goiás
5200506,Aloândia,Aloândia,Centro-Oeste,Centro-Oeste,GO,Goiás
5200555,Alto Horizonte,Alto Horizonte,Centro-Oeste,Centro-Oeste,GO,Goiás
5200605,Alto Paraíso de Goiás,Alto Paraíso de Goiás,Centro-Oeste,Centro-Oeste,GO,Goiás
5200803,Alvorada do Norte,Alvorada do Norte,Centro-Oeste,Centro-Oeste,GO,Goiás
5200829,Amaralina,Amaralina,Centro-Oeste,Centro-Oeste,GO,Goiás
5200852,Americano do Brasil,Americano do Brasil,Centro-Oeste,Centro-Oeste,GO,Goiás
5200902,Amorinópolis,Amorinópolis,Centro-Oeste,Centro-Oeste,GO,Goiás
5201108,Anápolis,Anápolis,Centro-Oeste,Centro-Oeste,GO,Goiás
5201207,Anhanguera,Anhanguera,Centro-Oeste,Centro-Oeste,GO,Goiás
5201306,Anicuns,Anicuns,Centro-Oeste,Centro-Oeste,GO,Goiás
5201405,Aparecida de Goiânia,Aparecida de Goiânia,Centro-Oeste,Centro-Oeste,GO,Goiás
5201454,Aparecida do Rio Doce,Aparecida do Rio Doce,Centro-Oeste,Centro-Oeste,GO,Goiás
5201504,Aporé,Aporé,Centro-Oeste,Centro-Oeste,GO,Goiás
5201603,Araçu,Araçu,Centro-Oeste,Centro-Oeste,GO,Goiás
5201702,Aragarças,Aragarças,Centro-Oeste,Centro-Oeste,GO,Goiás
5201801,Aragoiânia,Aragoiânia,Centro-Oeste,Centro-Oeste,GO,Goiás
5202155,Araguapaz,Araguapaz,Centro-Oeste,Centro-Oeste,GO,Goiás
5202353,Arenópolis,Arenópolis,Centro-Oeste,Centro-Oeste,GO,Goiás
5202502,Aruanã,Aruanã,Centro-Oeste,Centro-Oeste,GO,Goiás
5202601,Aurilândia,Aurilândia,Centro-Oeste,Centro-Oeste,GO,Goiás
5202809,Avelinópolis,Avelinópolis,Centro-Oeste,Centro-Oeste,GO,Goiás
5203104,Baliza,Baliza,Centro-Oeste,Centro-Oeste,GO,Goiás
5203203,Barro Alto,Barro Alto,Centro-Oeste,Centro-Oeste,GO,Goiás
5203302,Bela Vista de Goiás,Bela Vista de Goiás,Centro-Oeste,Centro-Oeste,GO,Goiás
5203401,Bom Jardim de Goiás,Bom Jardim de Goiás,Centro-Oeste,Centro-Oeste,GO,Goiás
5203500,Bom Jesus de Goiás,Bom Jesus de Goiás,Centro-Oeste,Centro-Oeste,GO,Goiás
5203559,Bonfinópolis,Bonfinópolis,Centro-Oeste,Centro-Oeste,GO,Goiás
5203575,Bonópolis,Bonópolis,Centro-Oeste,Centro-Oeste,GO,Goiás
5203609,Brazabrantes,Brazabrantes,Centro-Oeste,Centro-Oeste,GO,Goiás
5203807,Britânia,Britânia,Centro-Oeste,Centro-Oeste,GO,Goiás
5203906,Buriti Alegre,Buriti Alegre,Centro-Oeste,Centro-Oeste,GO,Goiás
5203939,Buriti de Goiás,Buriti de Goiás,Centro-Oeste,Centro-Oeste,GO,Goiás
5203962,Buritinópolis,Buritinópolis,Centro-Oeste,Centro-Oeste,GO,Goiás
5204003,Cabeceiras,Cabeceiras,Centro-Oeste,Centro-Oeste,GO,Goiás
5204102,Cachoeira Alta,Cachoeira Alta,Centro-Oeste,Centro-Oeste,GO,Goiás
5204201,Cachoeira de Goiás,Cachoeira de Goiás,Centro-Oeste,Centro-Oeste,GO,Goiás
5204250,Cachoeira Dourada,Cachoeira Dourada,Centro-Oeste,Centro-Oeste,GO,Goiás
5204300,Caçu,Caçu,Centro-Oeste,Centro-Oeste,GO,Goiás
5204409,Caiapônia,Caiapônia,Centro-Oeste,Centro-Oeste,GO,Goiás
5204508,Caldas Novas,Caldas Novas,Centro-Oeste,Centro-Oeste,GO,Goiás
5204557,Caldazinha,Caldazinha,Centro-Oeste,Centro-Oeste,GO,Goiás
5204607,Campestre de Goiás,Campestre de Goiás,Centro-Oeste,Centro-Oeste,GO,Goiás
5204656,Campinaçu,Campinaçu,Centro-Oeste,Centro-Oeste,GO,Goiás
5204706,Campinorte,Campinorte,Centro-Oeste,Centro-Oeste,GO,Goiás
5204805,Campo Alegre de Goiás,Campo Alegre de Goiás,Centro-Oeste,Centro-Oeste,GO,Goiás
5204854,Campo Limpo de Goiás,Campo Limpo de Goiás,Centro-Oeste,Centro-Oeste,GO,Goiás
5204904,Campos Belos,Campos Belos,Centro-Oeste,Centro-Oeste,GO,Goiás
5204953,Campos Verdes,Campos Verdes,Centro-Oeste,Centro-Oeste,GO,Goiás
5205000,Carmo do Rio Verde,Carmo do Rio Verde,Centro-Oeste,Centro-Oeste,GO,Goiás
5205059,Castelândia,Castelândia,Centro-Oeste,Centro-Oeste,GO,Goiás
5205109,Catalão,Catalão,Centro-Oeste,Centro-Oeste,GO,Goiás
5205208,Caturaí,Caturaí,Centro-Oeste,Centro-Oeste,GO,Goiás
5205307,Cavalcante,Cavalcante,Centro-Oeste,Centro-Oeste,GO,Goiás
5205406,Ceres,Ceres,Centro-Oeste,Centro-Oeste,GO,Goiás
5205455,Cezarina,Cezarina,Centro-Oeste,Centro-Oeste,GO,Goiás
5205471,Chapadão do Céu,Chapadão do Céu,Centro-Oeste,Centro-Oeste,GO,Goiás
5205497,Cidade Ocidental,Cidade Ocidental,Centro-Oeste,Centro-Oeste,GO,Goiás
5205513,Cocalzinho de Goiás,Cocalzinho de Goiás,Centro-Oeste,Centro-Oeste,GO,Goiás
5205703,Córrego do Ouro,Córrego do Ouro,Centro-Oeste,Centro-Oeste,GO,Goiás
5205802,Corumbá de Goiás,Corumbá de Goiás,Centro-Oeste,Centro-Oeste,GO,Goiás
5205901,Corumbaíba,Corumbaíba,Centro-Oeste,Centro-Oeste,GO,Goiás
5206206,Cristalina,Cristalina,Centro-Oeste,Centro-Oeste,GO,Goiás
5206305,Cristianópolis,Cristianópolis,Centro-Oeste,Centro-Oeste,GO,Goiás
5206404,Crixás,Crixás,Centro-Oeste,Centro-Oeste,GO,Goiás
5206503,Cromínia,Cromínia,Centro-Oeste,Centro-Oeste,GO,Goiás
5206602,Cumari,Cumari,Centro-Oeste,Centro-Oeste,GO,Goiás
5206701,Damianópolis,Damianópolis,Centro-Oeste,Centro-Oeste,GO,Goiás
5206800,Damolândia,Damolândia,Centro-Oeste,Centro-Oeste,GO,Goiás
5206909,Davinópolis,Davinópolis,Centro-Oeste,Centro-Oeste,GO,Goiás
5207105,Diorama,Diorama,Centro-Oeste,Centro-Oeste,GO,Goiás
5207253,Doverlândia,Doverlândia,Centro-Oeste,Centro-Oeste,GO,Goiás
